depart,id,route,type
6097,veh9647,route189317,Car1
6097,veh9680,route191918,Car2
6104,veh8346,route67610,Car1
6104,veh9424,route177048,Car2
6105,veh14515,route149011,Bus
6106,veh14510,route97276,Bus
6107,veh14514,route183687,Bus
6112,veh7948,route31170,Car2
6112,veh8423,route72737,Car1
6112,veh8470,route78514,Car2
6112,veh8738,route103908,Car2
6112,veh9186,route125508,Car1
6112,veh9253,route138058,Car1
6112,veh9489,route185631,Car2
6112,veh9561,route188177,Car3
6112,veh9648,route190646,Car2
6112,veh9779,route194774,Car3
6112,veh9820,route199406,Car2
6120,veh8061,route45172,Car2
6120,veh9780,route196204,Car1
6122,veh14522,route96063,Bus
6126,veh14519,route97159,Bus
6127,veh8024,route39146,Car2
6127,veh8062,route48090,Car2
6127,veh8132,route56167,Car1
6127,veh8254,route61410,Car1
6127,veh8424,route74610,Car1
6127,veh8685,route101786,Car2
6127,veh8849,route110892,Car2
6127,veh9254,route148981,Car1
6127,veh9313,route150602,Car1
6127,veh9394,route175117,Car2
6127,veh9453,route181162,Car1
6127,veh9562,route187675,Car1
6127,veh9649,route189311,Car2
6131,veh14517,route80767,Bus
6132,veh14524,route113095,Bus
6134,veh8063,route45595,Car2
6134,veh9781,route195247,Car2
6135,veh8393,route68658,Car3
6135,veh8620,route97928,Car2
6135,veh8758,route105085,Car3
6135,veh14526,route29646,Bus
6137,veh14525,route54179,Bus
6142,veh7864,route3061,Car1
6142,veh8064,route47613,Car2
6142,veh8222,route58813,Car1
6142,veh8276,route62227,Car2
6142,veh8471,route75474,Car2
6142,veh8850,route109552,Car2
6142,veh9187,route122747,Car2
6142,veh9524,route187267,Car1
6142,veh9563,route188687,Car2
6142,veh9650,route189356,Car2
6142,veh9741,route193901,Car2
6142,veh9782,route195714,Car2
6146,veh14520,route97259,Bus
6149,veh8394,route70629,Car1
6149,veh8621,route98580,Car2
6149,veh8759,route107457,Car1
6152,veh14523,route96154,Bus
6152,veh14527,route74664,Bus
6157,veh8425,route73032,Car3
6157,veh8760,route109001,Car3
6157,veh8851,route112622,Car2
6157,veh9525,route186766,Car1
6157,veh9564,route188453,Car2
6165,veh7865,route3157,Car2
6165,veh8025,route41420,Car2
6165,veh8065,route48113,Car2
6171,veh14518,route79545,Bus
6172,veh7903,route18989,Car1
6172,veh7949,route30100,Car2
6172,veh8100,route50673,Car1
6172,veh8133,route55790,Car2
6172,veh8255,route60708,Car2
6172,veh8347,route66276,Car3
6172,veh8622,route98467,Car3
6172,veh8852,route111399,Car2
6172,veh9314,route159929,Car2
6172,veh9526,route187033,Car2
6172,veh9681,route192343,Car2
6172,veh9821,route200125,Car1
6172,veh14521,route108933,Bus
6179,veh7866,route9611,Car2
6179,veh8026,route41210,Car2
6179,veh8066,route46792,Car1
6180,veh8853,route110883,Car1
6180,veh9565,route187900,Car1
6180,veh9822,route197303,Car2
6182,veh14532,route96063,Bus
6182,veh14540,route204112,Bus
6184,veh14534,route102000,Bus
6187,veh8309,route64598,Car1
6187,veh8395,route68832,Car2
6187,veh8854,route110686,Car1
6187,veh9315,route152483,Car3
6187,veh9425,route178318,Car2
6187,veh9454,route180632,Car2
6187,veh9682,route191092,Car2
6192,veh14537,route113095,Bus
6194,veh8855,route111052,Car1
6194,veh9566,route188003,Car2
6194,veh9823,route199764,Car3
6195,veh7950,route35627,Car2
6195,veh8396,route68411,Car1
6195,veh8426,route73373,Car3
6195,veh8856,route110528,Car2
6195,veh9567,route187637,Car2
6200,veh7951,route36323,Car1
6200,veh8857,route111024,Car2
6202,veh8067,route47438,Car1
6202,veh8348,route66298,Car2
6202,veh8472,route77526,Car3
6202,veh8623,route98909,Car1
6202,veh8686,route101328,Car2
6202,veh8739,route103893,Car3
6202,veh9426,route179672,Car1
6202,veh9455,route181056,Car2
6202,veh9490,route184007,Car1
6202,veh9683,route192360,Car2
6202,veh9742,route193845,Car1
6202,veh14531,route105453,Bus
6204,veh14535,route102185,Bus
6205,veh7952,route31734,Car2
6205,veh8858,route112519,Car2
6209,veh7953,route36487,Car2
6209,veh8397,route68687,Car2
6209,veh8427,route71476,Car2
6209,veh8859,route109090,Car2
6209,veh9568,route187811,Car2
6210,veh8860,route111346,Car1
6210,veh14530,route103257,Bus
6211,veh14528,route89083,Bus
6212,veh14533,route96154,Bus
6213,veh8861,route111803,Car2
6217,veh7867,route6307,Car2
6217,veh7954,route29788,Car1
6217,veh8134,route53930,Car1
6217,veh8170,route56763,Car2
6217,veh8277,route61694,Car1
6217,veh8310,route63976,Car1
6217,veh8428,route73595,Car2
6217,veh8473,route77105,Car2
6217,veh8578,route96319,Car2
6217,veh8687,route101959,Car2
6217,veh8862,route109091,Car1
6217,veh9316,route151107,Car2
6217,veh9491,route183448,Car1
6217,veh9569,route188777,Car2
6217,veh9651,route190166,Car1
6217,veh9861,route201828,Car1
6221,veh8863,route111239,Car1
6224,veh8864,route111940,Car3
6225,veh7955,route33979,Car2
6225,veh8349,route65425,Car2
6225,veh8624,route98815,Car3
6225,veh8865,route111065,Car2
6225,veh9317,route159600,Car3
6225,veh14539,route149011,Bus
6226,veh14529,route97276,Bus
6227,veh14538,route183687,Bus
6232,veh7868,route3223,Car2
6232,veh7956,route34237,Car3
6232,veh8101,route50590,Car3
6232,veh8135,route55695,Car2
6232,veh8171,route56547,Car1
6232,veh8474,route79158,Car2
6232,veh8579,route96656,Car2
6232,veh8740,route103034,Car2
6232,veh8761,route106512,Car2
6232,veh8866,route110941,Car3
6232,veh9684,route191608,Car1
6232,veh9783,route196477,Car2
6232,veh9862,route201110,Car2
6234,veh14536,route102137,Bus
6239,veh7957,route34789,Car1
6239,veh8350,route65760,Car1
6239,veh8625,route99683,Car2
6239,veh8867,route111770,Car3
6239,veh9318,route160312,Car2
6240,veh8868,route112579,Car2
6240,veh9570,route188861,Car2
6240,veh9685,route192224,Car2
6242,veh14548,route96063,Bus
6244,veh14550,route102000,Bus
6246,veh14543,route97159,Bus
6247,veh7869,route2725,Car3
6247,veh7958,route32717,Car1
6247,veh8027,route40297,Car1
6247,veh8102,route53061,Car3
6247,veh8223,route58879,Car1
6247,veh8256,route61166,Car2
6247,veh8311,route64181,Car1
6247,veh8580,route96956,Car2
6247,veh8762,route105395,Car2
6247,veh8869,route112646,Car2
6247,veh9319,route152076,Car2
6247,veh9743,route192904,Car1
6247,veh9824,route197082,Car2
6251,veh14541,route80767,Bus
6252,veh14553,route113095,Bus
6254,veh8870,route110605,Car2
6254,veh9571,route189010,Car2
6254,veh9686,route192349,Car2
6255,veh8172,route57718,Car2
6255,veh8626,route97187,Car2
6255,veh8871,route112233,Car1
6255,veh9188,route113829,Car2
6255,veh9320,route159552,Car2
6255,veh9395,route174948,Car2
6255,veh14555,route29646,Bus
6257,veh8872,route112094,Car2
6257,veh14554,route54179,Bus
6258,veh8173,route57262,Car2
6260,veh8627,route100833,Car2
6260,veh8873,route109458,Car2
6262,veh7904,route28806,Car2
6262,veh7959,route35137,Car1
6262,veh8103,route52764,Car3
6262,veh8174,route56717,Car2
6262,veh8224,route59544,Car2
6262,veh8278,route62981,Car1
6262,veh8528,route91324,Car2
6262,veh8763,route104432,Car2
6262,veh8874,route111669,Car2
6262,veh9255,route135952,Car1
6262,veh9364,route162249,Car2
6262,veh9492,route184134,Car1
6262,veh9527,route187539,Car1
6262,veh9687,route190779,Car2
6262,veh9744,route194316,Car2
6262,veh9863,route202771,Car1
6264,veh14551,route102185,Bus
6265,veh8628,route98247,Car1
6265,veh8875,route110369,Car2
6266,veh8175,route58135,Car1
6266,veh14544,route97259,Bus
6267,veh8876,route110465,Car3
6269,veh8176,route56868,Car2
6269,veh8629,route98427,Car2
6269,veh8877,route110796,Car2
6269,veh9189,route124448,Car2
6269,veh9321,route159076,Car1
6269,veh9396,route175424,Car3
6270,veh8177,route57698,Car1
6270,veh8429,route74507,Car2
6270,veh8475,route79294,Car2
6270,veh8529,route93952,Car1
6270,veh8688,route101360,Car2
6270,veh8878,route111172,Car2
6270,veh9190,route126160,Car2
6270,veh9256,route142110,Car2
6270,veh9688,route191160,Car2
6270,veh9825,route198601,Car3
6270,veh14546,route103257,Bus
6272,veh14549,route96154,Bus
6272,veh14556,route74664,Bus
6275,veh8879,route111403,Car2
6277,veh7960,route38065,Car2
6277,veh8028,route42406,Car2
6277,veh8104,route51652,Car1
6277,veh8581,route96628,Car2
6277,veh8630,route101201,Car3
6277,veh9257,route137466,Car2
6277,veh9528,route185874,Car2
6280,veh8880,route109646,Car3
6284,veh8178,route57725,Car2
6284,veh8430,route70886,Car2
6284,veh8476,route79410,Car2
6284,veh8530,route86412,Car2
6284,veh8689,route101427,Car3
6284,veh8881,route112249,Car2
6284,veh9191,route114738,Car2
6284,veh9258,route148530,Car2
6284,veh9689,route191462,Car2
6284,veh9826,route198962,Car2
6285,veh8531,route89492,Car2
6285,veh8631,route100784,Car2
6285,veh8882,route111830,Car2
6285,veh9322,route154076,Car2
6285,veh9572,route188239,Car3
6286,veh8883,route112342,Car2
6286,veh14545,route97276,Bus
6288,veh8884,route110145,Car2
6290,veh8885,route112345,Car2
6291,veh14542,route79545,Bus
6292,veh7905,route28555,Car1
6292,veh8225,route59165,Car3
6292,veh8279,route62891,Car2
6292,veh8312,route64638,Car1
6292,veh8351,route67023,Car2
6292,veh8431,route71110,Car3
6292,veh8477,route77866,Car1
6292,veh8764,route104848,Car3
6292,veh8886,route111051,Car3
6292,veh9259,route147891,Car2
6292,veh9427,route179268,Car2
6292,veh9456,route182085,Car1
6292,veh9529,route187084,Car2
6292,veh9573,route188262,Car1
6292,veh9652,route190233,Car1
6292,veh9690,route192033,Car1
6292,veh9864,route200378,Car2
6292,veh14547,route108933,Bus
6294,veh8887,route110840,Car2
6294,veh14552,route102137,Bus
6296,veh8888,route110868,Car3
6298,veh8889,route112075,Car2
6299,veh8532,route82056,Car1
6299,veh8632,route100662,Car2
6299,veh8890,route111397,Car2
6299,veh9323,route150561,Car2
6299,veh9574,route189089,Car2
6300,veh7906,route18180,Car2
6300,veh8313,route63902,Car3
6300,veh8891,route112503,Car2
6300,veh9324,route159525,Car3
6302,veh8892,route109855,Car1
6302,veh14564,route96063,Bus
6302,veh14572,route204112,Bus
6304,veh8893,route110669,Car1
6304,veh14566,route102000,Bus
6306,veh8894,route110673,Car1
6306,veh14559,route97159,Bus
6307,veh7870,route9519,Car2
6307,veh8029,route41243,Car2
6307,veh8068,route46706,Car2
6307,veh8533,route83013,Car1
6307,veh8582,route96830,Car2
6307,veh8633,route100328,Car3
6307,veh8741,route103011,Car2
6307,veh8765,route108464,Car2
6307,veh9192,route117117,Car2
6307,veh9575,route187952,Car2
6307,veh9691,route192224,Car2
6308,veh8895,route112538,Car2
6310,veh8896,route111939,Car2
6311,veh14557,route80767,Bus
6312,veh8897,route109999,Car1
6312,veh14569,route113095,Bus
6314,veh7907,route20462,Car2
6314,veh8314,route65079,Car2
6314,veh8898,route111848,Car1
6314,veh9325,route153383,Car2
6315,veh8179,route57594,Car2
6315,veh8766,route105761,Car2
6315,veh8899,route112423,Car1
6316,veh8900,route110936,Car2
6318,veh8901,route109447,Car2
6320,veh8902,route113084,Car2
6322,veh8030,route43404,Car1
6322,veh8105,route51407,Car1
6322,veh8136,route54210,Car2
6322,veh8398,route69486,Car2
6322,veh8534,route87149,Car2
6322,veh8583,route97008,Car2
6322,veh8634,route98147,Car2
6322,veh8690,route101823,Car2
6322,veh8903,route109072,Car1
6322,veh9193,route113481,Car2
6322,veh9397,route171100,Car2
6322,veh9457,route180271,Car1
6322,veh9493,route184408,Car1
6322,veh9576,route188948,Car1
6322,veh9745,route193159,Car1
6322,veh14563,route105453,Bus
6324,veh8904,route109804,Car2
6324,veh14567,route102185,Bus
6326,veh8905,route112735,Car2
6326,veh14560,route97259,Bus
6328,veh8906,route110914,Car3
6329,veh8180,route57422,Car2
6329,veh8767,route107729,Car1
6329,veh8907,route111842,Car2
6330,veh8635,route98864,Car1
6330,veh8691,route101927,Car2
6330,veh8908,route109438,Car2
6330,veh14562,route103257,Bus
6331,veh8909,route110870,Car2
6331,veh14558,route89083,Bus
6332,veh14565,route96154,Bus
6333,veh8910,route110982,Car1
6335,veh8911,route109809,Car2
6337,veh7961,route31103,Car2
6337,veh8181,route56529,Car2
6337,veh8399,route70573,Car2
6337,veh8432,route74157,Car1
6337,veh8535,route93055,Car3
6337,veh8584,route96377,Car2
6337,veh8912,route109129,Car1
6337,veh9194,route113665,Car2
6337,veh9260,route139763,Car1
6337,veh9326,route155011,Car1
6337,veh9530,route185994,Car2
6337,veh9577,route188521,Car1
6337,veh9692,route190793,Car2
6337,veh9827,route197070,Car3
6339,veh8913,route110399,Car2
6341,veh8914,route111944,Car3
6343,veh8915,route112634,Car1
6344,veh8636,route97737,Car1
6344,veh8692,route101964,Car2
6344,veh8916,route109751,Car2
6345,veh8478,route77140,Car2
6345,veh8917,route111283,Car3
6345,veh9578,route188300,Car1
6345,veh9865,route201885,Car2
6345,veh14571,route149011,Bus
6346,veh8918,route111059,Car1
6346,veh14561,route97276,Bus
6347,veh14570,route183687,Bus
6348,veh8919,route110389,Car3
6350,veh8920,route110727,Car2
6351,veh8921,route110234,Car1
6352,veh7908,route16500,Car2
6352,veh8106,route52386,Car2
6352,veh8182,route56373,Car1
6352,veh8479,route77706,Car2
6352,veh8585,route96543,Car2
6352,veh8693,route101450,Car2
6352,veh8768,route107043,Car3
6352,veh9195,route126065,Car2
6352,veh9458,route182450,Car1
6352,veh9579,route188595,Car2
6352,veh9653,route190321,Car2
6352,veh9866,route202230,Car2
6353,veh8922,route109805,Car1
6354,veh14568,route102137,Bus
6355,veh8923,route111141,Car2
6356,veh8924,route109280,Car2
6358,veh8925,route109571,Car1
6359,veh8480,route75807,Car2
6359,veh8926,route110070,Car2
6359,veh9580,route187672,Car1
6359,veh9867,route201902,Car2
6360,veh7909,route17232,Car3
6360,veh8280,route62177,Car2
6360,veh8481,route76679,Car1
6360,veh8586,route96382,Car3
6360,veh8927,route112892,Car2
6362,veh14578,route96063,Bus
6366,veh14575,route97159,Bus
6367,veh7962,route35511,Car2
6367,veh8769,route106780,Car1
6367,veh9261,route144290,Car3
6367,veh9459,route181541,Car2
6367,veh9868,route202125,Car2
6372,veh14580,route113095,Bus
6374,veh7910,route27182,Car2
6374,veh8281,route62927,Car1
6374,veh8482,route77028,Car2
6374,veh8587,route96159,Car1
6374,veh8928,route109519,Car1
6375,veh7963,route37384,Car2
6375,veh8183,route57757,Car2
6375,veh8929,route111647,Car1
6375,veh9581,route187790,Car2
6375,veh14582,route29646,Bus
6377,veh14581,route54179,Bus
6378,veh8930,route111934,Car2
6382,veh7871,route201,Car1
6382,veh8352,route66528,Car2
6382,veh8433,route73435,Car2
6382,veh8588,route96536,Car2
6382,veh8637,route98246,Car1
6382,veh8931,route111194,Car2
6382,veh9196,route115543,Car2
6382,veh9327,route149154,Car2
6382,veh9365,route162160,Car2
6386,veh8932,route109946,Car2
6386,veh14576,route97259,Bus
6389,veh7964,route35855,Car2
6389,veh8184,route56528,Car1
6389,veh8933,route111283,Car3
6389,veh9582,route187747,Car2
6390,veh8185,route58010,Car2
6390,veh8353,route66036,Car2
6390,veh8536,route89830,Car2
6390,veh8934,route112525,Car2
6390,veh9197,route118310,Car2
6391,veh14573,route89083,Bus
6392,veh14579,route96154,Bus
6392,veh14583,route74664,Bus
6393,veh8935,route111890,Car2
6397,veh7872,route14458,Car2
6397,veh7965,route30346,Car3
6397,veh8137,route55033,Car2
6397,veh8354,route65287,Car2
6397,veh8936,route109100,Car1
6397,veh9328,route149500,Car1
6397,veh9366,route163947,Car1
6397,veh9583,route187798,Car2
6397,veh9784,route195565,Car2
6401,veh8937,route109891,Car2
6404,veh8186,route57665,Car3
6404,veh8355,route67031,Car2
6404,veh8537,route91896,Car2
6404,veh8938,route112991,Car2
6404,veh9198,route127390,Car2
6405,veh8138,route55942,Car3
6405,veh8483,route76641,Car1
6405,veh8638,route100817,Car2
6405,veh8939,route111822,Car2
6405,veh9199,route131008,Car2
6405,veh9367,route163438,Car1
6411,veh14574,route79545,Bus
6412,veh7966,route33860,Car1
6412,veh8356,route66628,Car3
6412,veh8694,route102178,Car1
6412,veh8742,route103851,Car2
6412,veh8770,route107307,Car2
6412,veh9368,route168953,Car2
6412,veh9398,route172617,Car2
6412,veh9746,route192629,Car2
6412,veh9828,route199155,Car1
6412,veh14577,route108933,Bus
6419,veh8139,route56039,Car3
6419,veh8484,route78590,Car2
6419,veh8639,route99485,Car1
6419,veh8940,route111918,Car3
6419,veh9200,route114423,Car2
6419,veh9369,route162665,Car1
6420,veh7911,route23470,Car3
6420,veh8315,route64989,Car2
6420,veh8771,route104354,Car1
6420,veh8941,route110826,Car2
6420,veh9262,route136574,Car2
6422,veh14592,route204112,Bus
6423,veh8942,route113070,Car1
6424,veh14587,route102000,Bus
6427,veh7912,route26211,Car1
6427,veh8031,route41629,Car2
6427,veh8069,route45310,Car2
6427,veh8357,route65309,Car2
6427,veh8538,route80407,Car3
6427,veh8695,route102183,Car1
6427,veh8772,route106582,Car1
6427,veh8943,route111394,Car1
6427,veh9399,route174838,Car1
6427,veh9494,route183709,Car2
6427,veh9584,route189055,Car2
6427,veh9654,route189388,Car3
6427,veh9785,route196688,Car2
6427,veh9829,route197593,Car2
6431,veh8944,route111147,Car2
6434,veh7913,route19431,Car3
6434,veh8316,route64185,Car1
6434,veh8773,route107871,Car1
6434,veh8945,route111639,Car1
6434,veh9263,route136204,Car2
6435,veh8946,route109537,Car1
6435,veh9531,route186080,Car3
6435,veh9585,route187913,Car3
6435,veh9869,route203006,Car3
6440,veh8947,route109926,Car1
6440,veh9586,route188824,Car1
6442,veh7967,route31588,Car2
6442,veh8032,route43266,Car2
6442,veh8107,route53187,Car3
6442,veh8187,route58005,Car2
6442,veh8226,route58450,Car1
6442,veh8317,route64501,Car2
6442,veh8539,route83833,Car2
6442,veh9264,route141691,Car1
6442,veh9329,route150111,Car2
6442,veh9460,route181739,Car2
6442,veh14586,route105453,Bus
6444,veh14588,route102185,Bus
6445,veh8948,route111062,Car2
6445,veh9587,route187919,Car2
6449,veh8949,route109843,Car2
6449,veh9532,route187236,Car2
6449,veh9588,route188231,Car3
6449,veh9870,route203815,Car1
6450,veh7968,route34100,Car1
6450,veh8358,route66132,Car2
6450,veh8640,route99669,Car2
6450,veh8774,route106557,Car1
6450,veh8950,route110441,Car1
6450,veh14585,route103257,Bus
6451,veh8951,route111280,Car1
6453,veh8952,route110540,Car3
6455,veh8953,route111134,Car3
6456,veh8954,route113061,Car2
6457,veh7969,route33033,Car2
6457,veh8108,route52840,Car1
6457,veh8140,route54378,Car2
6457,veh8485,route77412,Car1
6457,veh8696,route101905,Car3
6457,veh9201,route113388,Car2
6457,veh9265,route139624,Car3
6457,veh9428,route177980,Car2
6457,veh9461,route182614,Car2
6457,veh9830,route197280,Car2
6457,veh9871,route203014,Car1
6458,veh8955,route110567,Car3
6460,veh8956,route112841,Car2
6461,veh8957,route112891,Car2
6463,veh8958,route109700,Car2
6464,veh7970,route34939,Car1
6464,veh8359,route66831,Car2
6464,veh8641,route98397,Car2
6464,veh8775,route108367,Car2
6464,veh8959,route112696,Car1
6465,veh8960,route111802,Car1
6465,veh9330,route157298,Car2
6465,veh14591,route149011,Bus
6466,veh14584,route97276,Bus
6467,veh8961,route113092,Car2
6467,veh14590,route183687,Bus
6470,veh8962,route109783,Car1
6472,veh8109,route53308,Car2
6472,veh8188,route57886,Car2
6472,veh8318,route64550,Car2
6472,veh8400,route69939,Car1
6472,veh8697,route101732,Car2
6472,veh8963,route112267,Car2
6472,veh9202,route114238,Car2
6474,veh14589,route102137,Bus
6475,veh8964,route111337,Car2
6477,veh8965,route110538,Car2
6479,veh8966,route110100,Car1
6479,veh9331,route154513,Car2
6480,veh8967,route110996,Car2
6482,veh8968,route112976,Car2
6482,veh14596,route96063,Bus
6485,veh8969,route110836,Car1
6487,veh7971,route37902,Car2
6487,veh8033,route42083,Car2
6487,veh8110,route52357,Car1
6487,veh8227,route58835,Car2
6487,veh8282,route61545,Car2
6487,veh8486,route77529,Car2
6487,veh8698,route101405,Car2
6487,veh8776,route106873,Car1
6487,veh8970,route111793,Car2
6487,veh9332,route149688,Car1
6487,veh9370,route167087,Car2
6487,veh9495,route183657,Car2
6487,veh9693,route192351,Car3
6487,veh9831,route198606,Car2
6490,veh8971,route110367,Car2
6491,veh14593,route80767,Bus
6492,veh8972,route110943,Car1
6494,veh8973,route109748,Car2
6495,veh8589,route96220,Car3
6495,veh8699,route102097,Car1
6495,veh8974,route111673,Car2
6495,veh9694,route191147,Car2
6495,veh9786,route196927,Car1
6495,veh14599,route29646,Bus
6497,veh14598,route54179,Bus
6498,veh8975,route110145,Car1
6498,veh9695,route192155,Car2
6501,veh8976,route112166,Car1
6502,veh7873,route8552,Car2
6502,veh8034,route44223,Car2
6502,veh8070,route46898,Car2
6502,veh8228,route58697,Car1
6502,veh8283,route62384,Car2
6502,veh8777,route106485,Car2
6502,veh9203,route118674,Car1
6502,veh9266,route139000,Car2
6502,veh9496,route184292,Car1
6502,veh9696,route191829,Car2
6502,veh9747,route192674,Car1
6502,veh9832,route197579,Car2
6504,veh8977,route110196,Car2
6506,veh9697,route191460,Car2
6507,veh8978,route109218,Car2
6509,veh8590,route96586,Car2
6509,veh8700,route101466,Car3
6509,veh8979,route110051,Car2
6509,veh9698,route191782,Car2
6509,veh9787,route196816,Car2
6510,veh8141,route55488,Car2
6510,veh8980,route111686,Car2
6510,veh9204,route123918,Car2
6510,veh9589,route187735,Car2
6511,veh14594,route89083,Bus
6512,veh14597,route96154,Bus
6512,veh14600,route74664,Bus
6515,veh8981,route110143,Car2
6517,veh7914,route18553,Car2
6517,veh7972,route32370,Car2
6517,veh8035,route39652,Car2
6517,veh8111,route50543,Car2
6517,veh8229,route58270,Car2
6517,veh8401,route68810,Car2
6517,veh8591,route96701,Car2
6517,veh8701,route102288,Car1
6517,veh8743,route103808,Car2
6517,veh8778,route108744,Car3
6517,veh9267,route145658,Car2
6517,veh9788,route195545,Car2
6520,veh8982,route111539,Car2
6524,veh8142,route54303,Car2
6524,veh8983,route112247,Car2
6524,veh9205,route127787,Car2
6524,veh9590,route187736,Car1
6525,veh8189,route57495,Car2
6525,veh8642,route100585,Car1
6525,veh8984,route109942,Car2
6525,veh9699,route192022,Car1
6525,veh9748,route192695,Car2
6525,veh9833,route198345,Car2
6530,veh8643,route100408,Car2
6530,veh8985,route111071,Car2
6531,veh14595,route79545,Bus
6532,veh7915,route20219,Car3
6532,veh7973,route35147,Car2
6532,veh8143,route54168,Car2
6532,veh8190,route58148,Car2
6532,veh8230,route58751,Car2
6532,veh8284,route62140,Car2
6532,veh8319,route64752,Car2
6532,veh8360,route65620,Car3
6532,veh8434,route72944,Car2
6532,veh9206,route127509,Car2
6532,veh9497,route185419,Car2
6532,veh9591,route188534,Car3
6532,veh9655,route190073,Car2
6532,veh9789,route195420,Car3
6535,veh8644,route99232,Car1
6535,veh8986,route109209,Car2
6539,veh8191,route56470,Car2
6539,veh8645,route100463,Car2
6539,veh8987,route110534,Car1
6539,veh9700,route191315,Car2
6539,veh9749,route194197,Car1
6539,veh9834,route198517,Car2
6540,veh8779,route107934,Car2
6540,veh8988,route111068,Car3
6540,veh9207,route126826,Car2
6540,veh9462,route180562,Car2
6540,veh9592,route188720,Car3
6542,veh14608,route204112,Bus
6543,veh8989,route110770,Car3
6544,veh14603,route102000,Bus
6546,veh8990,route110828,Car2
6547,veh7916,route28273,Car3
6547,veh7974,route32079,Car3
6547,veh8112,route51798,Car2
6547,veh8320,route64831,Car2
6547,veh8780,route106822,Car2
6547,veh9593,route187758,Car1
6547,veh9750,route194089,Car2
6549,veh8991,route112363,Car1
6552,veh8992,route109902,Car2
6554,veh8781,route107141,Car2
6554,veh8993,route109293,Car2
6554,veh9208,route122435,Car3
6554,veh9463,route183214,Car2
6554,veh9594,route188951,Car2
6555,veh8192,route56301,Car1
6555,veh8994,route111056,Car1
6555,veh9595,route189065,Car3
6555,veh9790,route195840,Car2
6562,veh7874,route13158,Car1
6562,veh8231,route59197,Car3
6562,veh8435,route71505,Car2
6562,veh8487,route79270,Car2
6562,veh8592,route96437,Car2
6562,veh8646,route98727,Car2
6562,veh8702,route102112,Car2
6562,veh8995,route109708,Car1
6562,veh9268,route140953,Car2
6562,veh9333,route153066,Car2
6562,veh9400,route174332,Car1
6562,veh9835,route200050,Car2
6562,veh14602,route105453,Bus
6564,veh14604,route102185,Bus
6569,veh8193,route57048,Car2
6569,veh8996,route111828,Car1
6569,veh9596,route188008,Car1
6569,veh9791,route194841,Car2
6570,veh8257,route60709,Car3
6570,veh8540,route88688,Car2
6570,veh8997,route110953,Car2
6570,veh9597,route188992,Car3
6570,veh9701,route191763,Car2
6570,veh14601,route103257,Bus
6573,veh8998,route111670,Car2
6577,veh7875,route11149,Car2
6577,veh7917,route19893,Car1
6577,veh7975,route31646,Car2
6577,veh8036,route43665,Car1
6577,veh8071,route45339,Car2
6577,veh8232,route59768,Car1
6577,veh8285,route61827,Car2
6577,veh8361,route66612,Car2
6577,veh8488,route77891,Car1
6577,veh8593,route96853,Car2
6577,veh8744,route103707,Car2
6577,veh8782,route106355,Car1
6577,veh8999,route109215,Car2
6577,veh9498,route184133,Car2
6581,veh9000,route109456,Car2
6584,veh8258,route60606,Car1
6584,veh8541,route80234,Car2
6584,veh9001,route112261,Car3
6584,veh9598,route188117,Car2
6584,veh9702,route191095,Car1
6585,veh7976,route33287,Car1
6585,veh8436,route72989,Car1
6585,veh8489,route76904,Car2
6585,veh9334,route156424,Car2
6585,veh9533,route186432,Car3
6585,veh9792,route194488,Car1
6585,veh9872,route203616,Car2
6585,veh14607,route149011,Bus
6587,veh14606,route183687,Bus
6592,veh7977,route36687,Car3
6592,veh8144,route53836,Car1
6592,veh8194,route57960,Car2
6592,veh8286,route62195,Car2
6592,veh8321,route63570,Car2
6592,veh8362,route66915,Car2
6592,veh8542,route88663,Car2
6592,veh8594,route96729,Car2
6592,veh8703,route101954,Car1
6592,veh9209,route119816,Car1
6592,veh9269,route138661,Car2
6592,veh9371,route163677,Car1
6592,veh9656,route189274,Car2
6594,veh14605,route102137,Bus
6599,veh7978,route33901,Car3
6599,veh8437,route70942,Car2
6599,veh8490,route78800,Car1
6599,veh9335,route153293,Car2
6599,veh9534,route187581,Car2
6599,veh9793,route195013,Car2
6599,veh9873,route200973,Car2
6600,veh8072,route47214,Car2
6600,veh8438,route70904,Car2
6600,veh9002,route110853,Car2
6600,veh9836,route199068,Car2
6602,veh14614,route96063,Bus
6606,veh14612,route97159,Bus
6607,veh7918,route26996,Car1
6607,veh8145,route54099,Car2
6607,veh8233,route58259,Car2
6607,veh8491,route78557,Car1
6607,veh8647,route100196,Car2
6607,veh8704,route101949,Car1
6607,veh8783,route105915,Car2
6607,veh9003,route110647,Car1
6607,veh9210,route123986,Car2
6607,veh9270,route138489,Car2
6607,veh9336,route153528,Car2
6607,veh9372,route162445,Car1
6607,veh9464,route183045,Car2
6607,veh9703,route191038,Car1
6607,veh9794,route196801,Car1
6607,veh9874,route204076,Car1
6611,veh14609,route80767,Bus
6614,veh8073,route48457,Car2
6614,veh8439,route71557,Car2
6614,veh9004,route111758,Car1
6614,veh9837,route199981,Car2
6615,veh7979,route38044,Car2
6615,veh8492,route75647,Car3
6615,veh9005,route112553,Car3
6615,veh9465,route180716,Car1
6615,veh9499,route184120,Car2
6615,veh9599,route189023,Car2
6615,veh9751,route192625,Car2
6615,veh14617,route29646,Bus
6617,veh14616,route54179,Bus
6620,veh9006,route110219,Car1
6622,veh7876,route14038,Car1
6622,veh7919,route16724,Car2
6622,veh8037,route39640,Car2
